"Laikotarpis","Rodiklis","Administracinė teritorija","Gyvulių ir paukščių rūšys","Matavimo vienetai","Reikšmė"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","26"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","17"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","48"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Telyčios skersti nuo 1 iki 2 metų","vnt.","105"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","79"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","7"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","6"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","6"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","7"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Telyčios skersti nuo 1 iki 2 metų","vnt.","288"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","3"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","19"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","30"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","42"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","117"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","77"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Telyčios skersti nuo 1 iki 2 metų","vnt.","188"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","27"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","29"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","107"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","25"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Telyčios skersti nuo 1 iki 2 metų","vnt.","259"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","15"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","151"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","62"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","31"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Telyčios skersti nuo 1 iki 2 metų","vnt.","57"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","10"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","14"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","10"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","12"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Telyčios skersti nuo 1 iki 2 metų","vnt.","11"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Telyčios veislei nuo 1 iki 2 metų","vnt.","85400"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Telyčios veislei nuo 1 iki 2 metų","vnt.","3134"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Telyčios veislei nuo 1 iki 2 metų","vnt.","3134"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","118"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","505"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","503"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","354"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","261"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","988"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","7"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","398"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Telyčios veislei nuo 1 iki 2 metų","vnt.","82266"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Telyčios veislei nuo 1 iki 2 metų","vnt.","4418"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1899"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","126"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1958"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","434"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Telyčios veislei nuo 1 iki 2 metų","vnt.","9355"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","56"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","811"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","601"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","80"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","2054"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","2106"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1474"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","2173"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Telyčios veislei nuo 1 iki 2 metų","vnt.","10531"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1796"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1062"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","3334"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","4338"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Telyčios veislei nuo 1 iki 2 metų","vnt.","10149"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1276"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","599"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","2772"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","3976"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1526"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Telyčios veislei nuo 1 iki 2 metų","vnt.","9822"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1918"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1032"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","2510"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","2986"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1376"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Telyčios veislei nuo 1 iki 2 metų","vnt.","11254"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","598"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1439"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","2850"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","2403"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1939"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","2025"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Telyčios veislei nuo 1 iki 2 metų","vnt.","11856"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1463"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","2396"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","5194"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","2803"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Telyčios veislei nuo 1 iki 2 metų","vnt.","9720"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1686"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","3245"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1035"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","3754"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Telyčios veislei nuo 1 iki 2 metų","vnt.","5161"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1395"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","550"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1178"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","1491"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Telyčios veislei nuo 1 iki 2 metų","vnt.","547"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Buliai 2 metų ir vyresni","vnt.","7114"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Buliai 2 metų ir vyresni","vnt.","462"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Buliai 2 metų ir vyresni","vnt.","462"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Buliai 2 metų ir vyresni","vnt.","26"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Buliai 2 metų ir vyresni","vnt.","72"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Buliai 2 metų ir vyresni","vnt.","107"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Buliai 2 metų ir vyresni","vnt.","47"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Buliai 2 metų ir vyresni","vnt.","31"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Buliai 2 metų ir vyresni","vnt.","112"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Buliai 2 metų ir vyresni","vnt.","1"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Buliai 2 metų ir vyresni","vnt.","66"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Buliai 2 metų ir vyresni","vnt.","6652"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Buliai 2 metų ir vyresni","vnt.","530"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Buliai 2 metų ir vyresni","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Buliai 2 metų ir vyresni","vnt.","188"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Buliai 2 metų ir vyresni","vnt.","12"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Buliai 2 metų ir vyresni","vnt.","258"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Buliai 2 metų ir vyresni","vnt.","72"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Buliai 2 metų ir vyresni","vnt.","736"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Buliai 2 metų ir vyresni","vnt.","15"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Buliai 2 metų ir vyresni","vnt.","15"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Buliai 2 metų ir vyresni","vnt.","56"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Buliai 2 metų ir vyresni","vnt.","2"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Buliai 2 metų ir vyresni","vnt.","144"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Buliai 2 metų ir vyresni","vnt.","141"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Buliai 2 metų ir vyresni","vnt.","167"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Buliai 2 metų ir vyresni","vnt.","196"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Buliai 2 metų ir vyresni","vnt.","1522"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Buliai 2 metų ir vyresni","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Buliai 2 metų ir vyresni","vnt.","234"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Buliai 2 metų ir vyresni","vnt.","118"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Buliai 2 metų ir vyresni","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Buliai 2 metų ir vyresni","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Buliai 2 metų ir vyresni","vnt.","247"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Buliai 2 metų ir vyresni","vnt.","923"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Buliai 2 metų ir vyresni","vnt.","417"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Buliai 2 metų ir vyresni","vnt.","85"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Buliai 2 metų ir vyresni","vnt.","69"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Buliai 2 metų ir vyresni","vnt.","86"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Buliai 2 metų ir vyresni","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Buliai 2 metų ir vyresni","vnt.","80"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Buliai 2 metų ir vyresni","vnt.","97"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Buliai 2 metų ir vyresni","vnt.","450"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Buliai 2 metų ir vyresni","vnt.","87"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Buliai 2 metų ir vyresni","vnt.","97"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Buliai 2 metų ir vyresni","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Buliai 2 metų ir vyresni","vnt.","81"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Buliai 2 metų ir vyresni","vnt.","49"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Buliai 2 metų ir vyresni","vnt.","136"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Buliai 2 metų ir vyresni","vnt.","717"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Buliai 2 metų ir vyresni","vnt.","16"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Buliai 2 metų ir vyresni","vnt.","27"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Buliai 2 metų ir vyresni","vnt.","202"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Buliai 2 metų ir vyresni","vnt.","233"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Buliai 2 metų ir vyresni","vnt.","133"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Buliai 2 metų ir vyresni","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Buliai 2 metų ir vyresni","vnt.","106"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Buliai 2 metų ir vyresni","vnt.","881"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Buliai 2 metų ir vyresni","vnt.","84"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Buliai 2 metų ir vyresni","vnt.","200"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Buliai 2 metų ir vyresni","vnt.","362"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Buliai 2 metų ir vyresni","vnt.","235"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Buliai 2 metų ir vyresni","vnt.","725"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Buliai 2 metų ir vyresni","vnt.","103"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Buliai 2 metų ir vyresni","vnt.","282"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Buliai 2 metų ir vyresni","vnt.","55"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Buliai 2 metų ir vyresni","vnt.","285"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Buliai 2 metų ir vyresni","vnt.","674"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Buliai 2 metų ir vyresni","vnt.","173"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Buliai 2 metų ir vyresni","vnt.","74"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Buliai 2 metų ir vyresni","vnt.","140"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Buliai 2 metų ir vyresni","vnt.","168"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Buliai 2 metų ir vyresni","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Buliai 2 metų ir vyresni","vnt.","119"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Telyčios skersti 2 metų ir vyresnės","vnt.","1564"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Telyčios skersti 2 metų ir vyresnės","vnt.","116"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","116"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","1"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","35"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","5"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","4"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","9"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","35"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","27"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Telyčios skersti 2 metų ir vyresnės","vnt.","1448"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","122"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","23"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","5"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","91"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","3"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","147"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","2"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","5"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","21"
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2021","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","5"
