"Laikotarpis","Rodiklis","Administracinė teritorija","Gyvulių ir paukščių rūšys","Matavimo vienetai","Reikšmė"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","22"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Telyčios skersti 2 metų ir vyresnės","vnt.","3196"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","302"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","104"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","18"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","168"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","12"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","277"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","5"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","10"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","35"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","18"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","28"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","83"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","98"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","444"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","133"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","46"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","80"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","185"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","239"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","28"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","33"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","56"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","85"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","37"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","311"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","42"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","34"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","139"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","52"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","44"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","449"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","6"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","10"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","103"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","264"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","38"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","28"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","557"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","46"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","114"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","249"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","148"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","392"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","82"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","143"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","46"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","121"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Telyčios skersti 2 metų ir vyresnės","vnt.","225"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","66"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","33"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","39"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","58"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Telyčios skersti 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Telyčios skersti 2 metų ir vyresnės","vnt.","29"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Telyčios veislei 2 metų ir vyresnės","vnt.","34736"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Telyčios veislei 2 metų ir vyresnės","vnt.","2072"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","2072"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","82"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","340"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","520"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","246"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","196"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","472"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","2"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","214"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Telyčios veislei 2 metų ir vyresnės","vnt.","32664"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","2160"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","810"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","98"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","985"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","267"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","3517"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","53"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","122"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","362"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","664"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","647"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","768"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","901"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","4496"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","722"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","302"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Telyčios veislei 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","1018"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","2454"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","3628"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","595"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","242"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","1187"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","1103"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","501"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","3780"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","521"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","403"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","578"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","1706"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","572"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","4157"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","29"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","362"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","1038"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","1371"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","842"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","515"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","4347"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","458"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","1134"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","1726"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","1029"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","3612"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Mažeikių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","572"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Plungės r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","1091"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Rietavo sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","405"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Telšių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","1544"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Utenos apskritis","Telyčios veislei 2 metų ir vyresnės","vnt.","2967"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Anykščių r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","761"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Ignalinos r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","309"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Molėtų r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","489"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Utenos r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","934"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Visagino sav.","Telyčios veislei 2 metų ir vyresnės","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Zarasų r. sav.","Telyčios veislei 2 metų ir vyresnės","vnt.","474"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Lietuvos Respublika","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","211983"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Sostinės regionas","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","6016"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","6016"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Elektrėnų sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","261"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šalčininkų r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","845"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Širvintų r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","613"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Švenčionių r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","980"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Trakų r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","379"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Ukmergės r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","2232"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus m. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","12"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilniaus r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","694"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vidurio ir vakarų Lietuvos regionas","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","205967"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","9569"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus m. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","3"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Alytaus r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","5187"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Druskininkų sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","192"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Lazdijų r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","3744"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Varėnos r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","443"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kauno apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","23651"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Birštono sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","157"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Jonavos r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","2232"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kaišiadorių r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","967"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kauno m. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","11"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kauno r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","4476"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kėdainių r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","6077"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Prienų r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","3265"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Raseinių r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","6466"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","23147"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos m. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Klaipėdos r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","3183"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kretingos r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","1835"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Neringos sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Palangos m. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Skuodo r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","8363"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šilutės r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","9766"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","24982"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kalvarijos sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","3270"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kazlų Rūdos sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","1904"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","5451"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Marijampolės r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šakių r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","10375"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Vilkaviškio r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","3982"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","28549"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Biržų r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","4957"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kupiškio r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","3066"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio m. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.",
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Panevėžio r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","7777"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pasvalio r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","9977"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Rokiškio r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","2772"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","30904"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Akmenės r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","1466"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Joniškio r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","3881"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Kelmės r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","7689"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pakruojo r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","8285"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Radviliškio r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","6167"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių m. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","1"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šiaulių r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","3415"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","33674"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Jurbarko r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","5100"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Pagėgių sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","6886"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Šilalės r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","14236"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Tauragės r. sav.","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","7452"
"2024","Gyvulių ir paukščių skaičius metų pradžioje","Telšių apskritis","Karvės (melžiamos 2 metų ir vyresnės)","vnt.","21228"
